304,92,-828,-60
405,24,-1132,16
506,44,-1472,-144
608,84,-1276,-244
709,44,-848,-100
811,44,-688,-160
912,28,-1144,-52
1013,52,-1524,-132
1115,4,-1164,-48
1216,-40,-880,-12
1318,-20,-944,-44
1419,28,-1372,-124
1521,56,-1496,-140
1623,40,-1008,-48
1724,24,-728,-32
1826,36,-952,24
1927,52,-1404,-128
2029,16,-1424,-76
2130,-28,-924,-48
2232,-28,-816,-96
2334,20,-1196,-168
2436,32,-1516,-68
2538,36,-1268,20
2639,24,-764,-28
2739,12,-836,-36
2840,32,-1260,-64
2941,32,-1496,-136
3043,-12,-1164,-8
3144,-36,-828,-140
3246,-16,-932,-36
3347,44,-1408,-96
3448,56,-1376,-84
3550,36,-976,-4
3651,20,-752,-64
3751,44,-1060,-140
3852,52,-1388,-148
3953,12,-1320,-40
4055,-28,-920,-72
4156,-20,-888,-96
4258,12,-1264,-100
4359,56,-1452,-120
4460,36,-1124,-72
4562,32,-780,-60
4663,28,-868,-92
4763,36,-1276,-88
4864,28,-1412,-96
4965,-8,-1100,-160
5066,-32,-836,-84
5168,-4,-1096,-96
5269,32,-1392,-92
5371,56,-1292,-144
5472,32,-916,-12
5573,16,-744,104
5675,24,-1068,84
5776,32,-1440,-112
5878,12,-1188,-132
5979,-40,-892,-20
6081,-52,-868,-100
6182,12,-1284,-56
6284,52,-1392,-116
6385,44,-1008,-132
6486,32,-748,-156
6588,36,-920,-120
6688,40,-1324,-116
6790,24,-1308,-100
6891,-12,-976,-60
6992,-24,-892,-92
7094,4,-1160,-84
7195,40,-1376,-92
7297,44,-1212,-76
7399,8,-792,-148
7500,20,-856,-36
7602,28,-1220,-52
7703,20,-1376,-76
7805,0,-1096,-188
7906,-28,-840,-152
8007,-12,-1008,-80
8109,32,-1316,-104
8210,44,-1276,-100
8312,24,-904,-16
8413,28,-784,-104
8514,36,-1060,-72
8616,36,-1356,-100
8717,8,-1248,-164
8819,-28,-928,-16
8920,-20,-900,-52
9021,8,-1204,-104
9122,44,-1336,-108
9224,48,-1064,-152
9325,24,-776,-124
9427,32,-936,-48
9528,52,-1248,-136
9629,24,-1284,-124
9731,-16,-1012,-48
9833,-24,-884,-76
9934,4,-1124,-88
10035,32,-1348,-80
10137,24,-1200,104
10238,28,-892,-128
10340,20,-896,-124
10441,24,-1164,-76
10541,20,-1324,-84
10643,-20,-1084,-32
10776,-36,-928,-192
10878,-24,-908,-12
10979,8,-1196,-148
11081,52,-1304,-112
11182,32,-1016,-136
11283,16,-808,-8
11385,20,-968,-92
11486,40,-1264,-116
11588,16,-1256,-64
11689,-20,-1028,-40
11790,-28,-876,-152
11892,-12,-1084,-92
11993,28,-1300,-100
12095,36,-1116,-8
12196,20,-852,-116
12298,24,-900,-44
12399,32,-1168,-72
12501,16,-1312,-80
12602,-8,-1128,-60
12703,-32,-892,-20
12805,-12,-1052,-104
12906,24,-1276,-108
13008,36,-1200,-108
13108,48,-880,-104
13209,44,-760,-176
13311,40,-1044,-96
13412,32,-1272,-104
13514,16,-1168,-120
13615,-12,-940,-144
13716,-20,-980,-48
13818,20,-1204,-112
13919,40,-1260,-100
14021,28,-1016,-120
14121,20,-812,-144
14222,28,-960,-128
14324,36,-1200,-120
14425,20,-1212,-88
14527,-16,-976,-36
14628,-20,-912,-52
14730,4,-1120,-112
14832,40,-1272,-80
14933,24,-1132,28
15033,8,-884,-8
15134,20,-916,-64
15235,24,-1184,-108
15337,4,-1272,-80
15438,-12,-1064,-64
15540,-24,-920,-52
15641,-4,-1056,-72
15742,24,-1224,-96
15844,32,-1176,-100
15945,32,-956,-112
16045,20,-848,-60
16146,24,-1104,-72
16247,20,-1260,-84
16349,-4,-1084,-56
16450,-12,-924,-20
16552,-20,-988,-40
16653,8,-1196,-88
16754,40,-1232,-96
16856,52,-952,-156
16957,48,-796,-32
17059,32,-988,-104
17160,32,-1232,-84
17261,8,-1172,-160
17363,-28,-968,-24
17464,-12,-940,-64
17566,8,-1140,-68
17667,32,-1244,-100
17768,12,-1048,-112
17869,12,-864,-68
17971,16,-948,-68
18072,28,-1180,-84
18174,4,-1212,-64
18275,-12,-1076,-68
18376,-16,-948,-68
18478,-4,-1084,-80
18580,12,-1236,-80
18681,24,-1092,-100
18783,32,-868,-132
18884,36,-840,-144
18984,36,-1100,-92
19085,24,-1220,-92
19186,-4,-1108,-44
19288,-32,-944,4
19389,-8,-1020,-108
19490,12,-1212,-72
19592,28,-1172,-92
19693,24,-972,-12
19794,20,-860,-108
19896,28,-1040,-72
19997,16,-1196,-96
20099,8,-1164,-212
20200,-24,-940,-152
20301,-20,-976,-44
20403,8,-1140,-96
20504,28,-1188,-96
20606,36,-1052,-116
20707,20,-872,-124
20808,20,-952,-84
20910,24,-1164,-64
21011,16,-1184,-76
21113,-20,-976,-36
21214,-12,-964,-132
21315,0,-1104,-48
21417,12,-1204,-96
21518,28,-1052,-92
21620,28,-912,-116
21721,24,-928,-96
21822,28,-1120,-112
21922,16,-1184,-60
22024,-20,-1020,-120
22125,-20,-960,-156
22226,-4,-1044,-112
22328,12,-1180,-80
22429,32,-1120,-96
22531,28,-892,-20
22632,24,-912,-76
22733,28,-1064,-104
22835,16,-1188,-80
22935,-4,-1084,-40
23037,-16,-936,-100
23138,-8,-1004,-44
23239,12,-1148,-100
23341,32,-1156,-104
23442,8,-992,-40
23544,8,-892,-72
23645,20,-1044,-72
23746,28,-1180,-88
23848,8,-1116,-232
23948,-20,-976,-32
24050,-8,-972,-136
24151,4,-1104,-84
24252,28,-1160,-108
24353,20,-1016,-112
24454,12,-908,-72
24556,12,-1000,-52
24657,16,-1152,-80
24758,8,-1144,-56
24858,-8,-968,-44
24958,-20,-972,-64
25059,-8,-1064,-52
25161,20,-1168,-72
25262,28,-1052,-104
25363,16,-896,-100
25465,16,-952,-56
25566,20,-1104,-92
25668,12,-1168,-80
25769,-24,-1040,-28
25870,-28,-952,-20
25972,-12,-1032,-44
26073,12,-1152,-68
26175,24,-1100,-84
26276,28,-916,-128
26377,24,-904,-76
26479,24,-1048,-92
26580,16,-1160,-88
26681,-4,-1088,-56
26782,-16,-948,-132
26884,-20,-1028,-40
26985,4,-1140,-60
27087,20,-1136,-100
27188,16,-988,-24
27289,8,-916,-72
27391,16,-1032,-72
27492,16,-1148,-80
27594,0,-1052,-124
27695,-28,-1000,-24
27796,-12,-968,-56
27898,8,-1128,-68
27999,12,-1152,-92
28101,20,-1020,-60
28202,24,-928,-68
28303,20,-968,-56
28405,16,-1104,-88
28506,12,-1116,-88
28608,4,-1028,-256
28709,-8,-992,-116
28810,-4,-1096,-96
28911,16,-1164,-72
29012,20,-1044,-96
29113,24,-908,-108
29213,24,-924,-84
29314,20,-1068,-88
29416,12,-1132,-76
29517,-12,-1036,-28
29617,-16,-976,-12
29718,-4,-1056,-60
29819,12,-1160,-60
29921,12,-1088,-80
30022,20,-952,-60
30124,12,-924,-80
30225,16,-1036,-88
30326,4,-1136,-80
30428,4,-1056,-40
30573,-16,-968,-48
30675,-8,-1020,-140
30776,8,-1100,-104
30878,20,-1124,-84
30979,16,-984,-52
31080,20,-888,-100
31182,24,-976,-84
31283,20,-1108,-96
31385,0,-1100,-76
31486,-8,-984,-76
31588,-8,-1008,-172
31689,0,-1108,-104
31791,16,-1136,-88
31892,20,-1036,-88
31993,24,-916,-128
32095,20,-956,-80
32196,12,-1100,-92
32296,8,-1128,-68
32397,12,-976,-224
32499,-20,-964,-28
32601,-16,-1060,-32
32702,8,-1124,-64
32804,24,-1076,-84
32905,12,-972,-28
33007,12,-940,-64
33109,8,-1072,-72
33210,4,-1148,-72
33310,-12,-1056,-32
33411,-20,-976,-136
33513,-4,-1028,-124
33614,4,-1112,-64
33715,24,-1088,-88
33817,24,-960,-104
33917,20,-936,-68
34018,12,-1028,-88
34119,12,-1116,-84
34221,-8,-1036,-76
34322,-12,-976,-60
34424,-8,-1016,-36
34525,12,-1092,-92
34626,20,-1112,-80
34728,16,-992,-76
34829,12,-924,-40
34931,12,-1020,-68
35032,12,-1108,-76
35133,-4,-1084,-64
35235,-8,-980,-100
35336,-12,-972,-96
35438,4,-1060,-92
35539,12,-1128,-132
35640,24,-1020,-72
35742,20,-932,-68
35843,12,-984,-56
35945,20,-1092,-88
36046,8,-1112,-68
36147,-8,-1016,-56
36249,-20,-948,-40
36351,4,-1060,-100
36453,20,-1088,-112
36554,12,-1032,-88
36655,8,-948,-92
36757,20,-960,-96
36858,12,-1064,-56
36960,4,-1108,-60
37061,-16,-1028,-40
37162,-24,-996,-16
37264,-8,-1036,-72
37365,8,-1108,-76
37467,20,-1044,-88
37568,16,-952,-84
37670,12,-932,-80
37772,16,-1032,-92
37873,12,-1100,-68
37975,-16,-1064,-40
38076,-16,-976,-160
38178,-12,-1016,-104
38280,8,-1088,-68
38382,12,-1064,-88
38484,12,-984,-40
38585,8,-924,-68
38686,16,-1024,-96
38787,12,-1104,-84
38889,0,-1100,-200
38990,-12,-1004,-48
39092,-12,-1012,-44
39194,4,-1092,-72
39295,16,-1100,-72
39397,20,-1008,-68
39498,12,-932,-52
39600,12,-1008,-52
39702,4,-1092,-84
39803,-4,-1068,-68
39905,-8,-976,-132
40006,-8,-996,-116
40108,0,-1076,-80
40210,12,-1096,-64
40311,12,-1028,-56
40413,12,-952,-60
40514,12,-968,-96
40614,8,-1068,-72
40715,8,-1092,-68
40817,-4,-1000,-68
40918,-8,-960,-88
41020,0,-1052,-68
41122,12,-1100,-80
41223,16,-1040,-88
41324,12,-952,-72
41426,12,-944,-68
41527,8,-1044,-88
41627,4,-1076,-72
41728,-16,-1056,-28
41829,-20,-968,-100
41931,0,-1024,-120
42032,-4,-1072,-68
42134,16,-1060,-80
42235,12,-960,-72
42336,8,-952,-72
42438,16,-1016,-104
42539,4,-1084,-68
42640,-16,-1048,-28
42742,-12,-952,-36
42843,-8,-996,-44
42945,0,-1072,-60
43046,12,-1056,-84
43148,20,-1004,-64
43250,12,-948,-72
43351,12,-1012,-48
43453,12,-1084,-80
43555,-8,-1048,-116
43657,-12,-988,-32
43758,-8,-964,-48
43860,0,-1072,-64
43960,20,-1064,-96
44062,20,-1000,-80
44164,16,-940,-68
44266,12,-992,-48
44367,12,-1064,-84
44469,8,-1068,-68
44570,-12,-1004,-188
44671,-8,-992,-120
44773,-4,-1036,-76
44874,8,-1084,-96
44976,16,-1008,-80
45077,12,-956,-80
45178,12,-984,-104
45280,12,-1052,-88
45381,0,-1076,-76
45483,-12,-1032,-76
45584,-12,-996,-44
45686,-4,-1040,-84
45788,4,-1080,-60
45889,16,-1040,-92
45991,12,-952,-72
46093,16,-972,-80
46194,16,-1048,-80
46295,8,-1072,-72
46397,-8,-1024,-56
46498,-12,-968,-60
46600,0,-1032,-76
46701,12,-1056,-116
46803,12,-1032,-84
46904,16,-964,-72
47006,16,-964,-76
47107,12,-1020,-104
47209,4,-1072,-84
47311,8,-1012,-64
47412,-12,-988,-40
47512,-12,-1020,-52
47614,8,-1056,-64
47715,12,-1044,-88
47816,16,-984,-72
47918,16,-964,-68
48018,16,-1000,-68
48120,8,-1060,-84
48220,-12,-1036,-64
48321,-16,-1004,-52
48422,0,-1028,-144
48522,8,-1056,-76
48624,12,-1052,-84
48725,12,-996,-52
48826,20,-948,-80
48928,12,-1000,-52
49029,12,-1052,-88
49131,0,-1052,-64
49231,-8,-992,-76
49332,-8,-988,-64
49434,8,-1040,-84
49535,8,-1068,-72
49637,12,-1012,-84
49738,12,-960,-72
49839,16,-980,-104
49941,12,-1052,-76
50042,8,-1056,-48
50144,4,-1012,-64
50244,-12,-1008,-44
50396,4,-1028,-76
50497,12,-1060,-88
50598,12,-1024,-84
50700,8,-968,-84
50802,8,-972,-68
50903,8,-1028,-80
51004,8,-1064,-76
51106,0,-1004,-52
51207,-8,-1000,-80
51309,-8,-1016,-68
51410,8,-1048,-68
51510,12,-1032,-72
51612,12,-984,-48
51713,12,-976,-72
51815,4,-992,-88
51916,4,-1104,-60
52017,0,-1068,-64
52119,-4,-964,-44
52220,-8,-996,-84
52322,16,-1036,-80
52423,12,-1048,-80
52523,16,-992,-52
52625,16,-960,-64
52726,20,-1000,-104
52828,4,-1040,-76
52929,0,-1052,-68
53030,-4,-1000,-152
53132,4,-1016,-76
53233,12,-1040,-100
53335,16,-1044,-72
53435,20,-988,-80
53536,12,-972,-72
53638,8,-996,-44
53739,8,-1044,-76
53841,4,-1048,-64
53942,-16,-1016,-48
54043,0,-972,-60
54145,4,-1044,-64
54246,16,-1060,-80
54348,12,-1008,-88
54448,12,-968,-76
54549,20,-984,-112
54651,12,-1044,-80
54752,0,-1052,-76
54854,-12,-1008,-36
54955,-4,-972,-100
55056,0,-1040,-64
55158,0,-1060,-76
55259,12,-1024,-72
55361,20,-980,-76
55461,8,-984,-96
55562,8,-1020,-64
55663,0,-1048,-80
55763,12,-1024,-76
55865,-8,-988,-60
55966,8,-1020,-84
56067,12,-1040,-80
56169,16,-1024,-88
56270,24,-972,-60
56372,12,-968,-76
56472,16,-1024,-72
56573,4,-1052,-68
56675,-4,-1000,-60
56776,-12,-1016,-36
56878,-4,-1020,-72
56979,12,-1052,-68
57080,8,-1040,-84
57182,8,-988,-80
57283,12,-972,-60
57385,12,-1012,-88
57485,4,-1048,-84
57586,0,-1020,-76
57688,-8,-996,-116
57789,-4,-1000,-72
57891,8,-1044,-68
57993,12,-1036,-88
58094,12,-988,-76
58196,12,-964,-80
58298,8,-1000,-40
58399,8,-1028,-80
58499,4,-1028,-64
58601,-12,-1020,-76
58702,-8,-1004,-76
58804,0,-1044,-64
58905,4,-1040,-80
59006,4,-1000,-76
59108,12,-964,-76
59209,12,-992,-68
59311,12,-1028,-80
59412,-4,-1052,-68
59512,-12,-1016,-48
59614,-12,-984,-48
59714,-4,-1024,-68
59816,0,-1048,-80
59917,8,-1020,-72
60018,16,-972,-76
60120,8,-980,-96
60221,16,-1032,-72
60323,4,-1052,-72
60425,-12,-1008,-32
60526,-16,-1016,-44
60627,0,-1028,-60
60729,4,-1036,-76
60830,8,-1020,-76
60932,8,-992,-72
61033,8,-984,-76
61134,12,-1008,-80
61236,4,-1040,-68
61337,-8,-1000,-56
61439,-20,-996,-32
61540,-12,-1016,-68
61641,0,-1036,-68
61743,4,-1032,-76
61844,4,-992,-64
61946,12,-972,-56
62047,12,-1012,-60
62148,-4,-1040,-72
62250,-4,-1020,-156
62351,-20,-988,-88
62453,-8,-996,-68
62554,-8,-1032,-64
62655,8,-1032,-76
62756,12,-1004,-72
62858,16,-972,-64
62960,8,-1004,-64
63061,4,-1028,-68
63162,0,-1036,-104
63264,4,-1040,-144
63365,0,-1004,-96
63467,4,-1028,-72
63568,8,-1032,-88
63669,12,-996,-76
63771,12,-980,-68
63872,8,-992,-76
63974,8,-1032,-72
64075,0,-1032,-68
64176,-16,-1028,-44
64278,-8,-1008,-112
64379,0,-1016,-100
64481,0,-1028,-80
64582,12,-1004,-80
64683,12,-968,-80
64785,8,-992,-60
64886,8,-1032,-76
64988,4,-1032,-76
65089,-12,-1012,-56
65191,-4,-1012,-76
65292,0,-1012,-76
65393,8,-1032,-92
65494,16,-1016,-68
65595,16,-972,-68
65697,12,-992,-80
65799,4,-1020,-72
65901,-4,-1036,-72
66002,-16,-1028,-52
66103,-8,-1008,-44
66205,-8,-1016,-80
66306,4,-1032,-56
66406,8,-1016,-72
66507,8,-984,-72
66608,12,-976,-80
66710,8,-1008,-80
66811,8,-1024,-76
66913,0,-1012,-188
67014,-12,-1004,-96
67115,4,-1016,-52
67217,8,-1028,-76
67318,8,-1012,-72
67418,8,-996,-72
67519,8,-988,-76
67620,8,-1008,-76
67722,0,-1028,-84
67823,0,-988,-196
67923,-4,-968,-196
68023,-4,-988,-64
68124,8,-1020,-64
68225,8,-1020,-88
68327,8,-996,-68
68428,8,-980,-80
68530,8,-1012,-68
68631,12,-1024,-68
68732,0,-1028,-64
68834,-4,-992,-136
68935,4,-1020,-64
69037,4,-1028,-84
69138,12,-1032,-84
69239,8,-992,-80
69341,16,-968,-80
69442,8,-988,-76
69544,8,-1020,-84
69645,4,-1032,-68
69746,-8,-1012,-56
69848,4,-992,-112
69949,4,-1016,-92
70050,4,-1020,-80
70196,12,-1004,-84
70297,4,-988,-80
70398,12,-996,-80
70500,4,-1016,-92
70601,0,-1040,-68
70703,-8,-1032,-44
70804,-12,-1024,-44
70905,-4,-1016,-60
71007,-8,-1032,-56
71108,12,-1016,-64
71210,12,-996,-76
71311,12,-988,-76
71412,8,-1012,-76
71513,8,-1032,-76
71615,0,-1008,-104
71715,-8,-996,-76
71816,0,-1004,-72
71918,0,-1020,-76
72019,8,-1016,-76
72121,16,-996,-76
72222,8,-984,-72
72323,4,-1012,-76
72424,4,-1024,-76
72526,-4,-1024,-88
72627,-4,-1004,-108
72729,0,-996,-60
72830,0,-1024,-80
72931,12,-1012,-88
73033,12,-984,-76
73134,12,-980,-76
73236,8,-1004,-80
73337,4,-1020,-80
73438,4,-1008,-68
73540,-8,-1012,-48
73641,-4,-1012,-60
73743,4,-1028,-64
73844,0,-1032,-84
73946,12,-1004,-72
74047,12,-980,-76
74149,8,-996,-72
74250,0,-1024,-72
74351,4,-1012,-76
74453,-8,-1004,-68
74554,-8,-1000,-60
74654,4,-1008,-84
74755,8,-1016,-84
74856,8,-1000,-72
74958,4,-972,-72
75059,12,-992,-88
75161,8,-1024,-76
75262,4,-1016,-60
75363,-4,-1020,-56
75464,-4,-1004,-52
75566,0,-1020,-76
75667,8,-1012,-72
75767,4,-1012,-84
75868,12,-988,-80
75969,12,-996,-76
76071,-4,-1012,-80
76172,0,-1024,-72
76274,0,-1008,-72
76375,4,-988,-112
76476,12,-1012,-64
76578,8,-1024,-68
76679,4,-1016,-76
76781,8,-984,-84
76882,12,-996,-80
76983,4,-1012,-80
77084,4,-1016,-68
77185,0,-996,-84
77286,-8,-992,-52
77387,0,-988,-76
77489,4,-1012,-72
77590,16,-1016,-76
77692,12,-988,-72
77792,12,-984,-72
77893,8,-1012,-72
77995,4,-1012,-76
78096,4,-1020,-140
78198,0,-1008,-80
78299,-12,-1004,-80
78400,0,-1016,-72
78502,4,-1020,-72
78603,12,-1004,-72
78705,4,-992,-80
78806,4,-996,-76
78908,4,-1016,-68
79009,0,-1020,-88
79111,4,-1000,-96
79212,0,-992,-76
79313,0,-1016,-68
79415,4,-1008,-76
79515,12,-984,-76
79617,8,-976,-72
79719,4,-1004,-84
79819,4,-1012,-76
79920,8,-1016,-76
80022,-4,-1004,-104
80123,0,-996,-64
80225,0,-1004,-84
80326,8,-1000,-84
80427,8,-996,-80
80529,16,-980,-72
80630,0,-984,-72
80732,0,-992,-72
80833,0,-1020,-76
80934,-4,-1016,-64
81036,-4,-1004,-76
81137,0,-1012,-104
81239,8,-1016,-72
81340,4,-980,-80
81441,4,-980,-72
81543,8,-1004,-80
81644,8,-1004,-80
81746,0,-1016,-68
81847,0,-992,-60
81948,-8,-1000,-76
82049,0,-1008,-72
82151,0,-1016,-84
82252,4,-996,-72
82353,8,-988,-72
82453,12,-988,-80
82554,4,-1004,-72
82656,0,-1028,-80
82757,0,-1016,-72
82858,0,-1000,-80
82960,0,-1016,-72
83061,4,-1016,-76
83163,4,-1000,-76
83264,8,-984,-80
83365,8,-984,-76
83465,8,-1004,-72
83566,12,-1012,-72
83668,0,-1012,-64
83770,0,-992,-80
83871,0,-1016,-64
83972,4,-1012,-68
84074,8,-1012,-80
84175,4,-1000,-76
84277,8,-988,-76
84379,4,-996,-72
84481,4,-1016,-72
84582,-4,-1000,-64
84684,4,-1008,-84
84785,0,-1008,-72
84886,8,-1012,-64
84988,4,-1004,-72
85089,4,-1000,-76
85191,8,-988,-76
85293,12,-1012,-80
85393,8,-1016,-76
85495,-4,-1016,-112
85596,4,-1020,-80
85698,0,-1012,-84
85799,0,-1020,-84
85900,8,-1004,-72
86002,8,-1004,-76
86103,4,-1000,-76
86204,12,-1000,-80
86305,4,-1008,-72
86407,-4,-1016,-68
86508,-4,-1012,-64
86609,-4,-1016,-76
86710,0,-972,-72
86812,4,-940,-80
86913,4,-912,-60
87015,12,-848,-88
87116,4,-1076,-68
87218,8,-1028,-76
87319,4,-984,-80
87420,0,-1012,-84
87522,-4,-1028,-92
87623,0,-1020,-96
87724,0,-980,-76
87825,8,-1032,-80
87927,12,-904,-84
88027,4,-972,-84
88129,4,-1020,-80
88230,4,-1040,-80
88332,-8,-1016,-68
88434,0,-1012,-84
88535,0,-1020,-80
88635,0,-1004,-68
88737,4,-1020,-56
88838,16,-1164,-104
88939,28,-832,-148
89041,16,-964,-100
89142,-8,-1008,-64
89244,-4,-1012,-80
89345,4,-992,-68
89447,0,-1016,-68
89548,8,-1016,-80
89648,4,-1008,-76
89750,12,-996,-76
89851,8,-1000,-84
89985,4,-1000,-72
90086,4,-1012,-68
90187,4,-1012,-104
90289,0,-1000,-72
90390,-4,-1008,-92
90492,8,-1000,-76
90593,0,-1008,-72
90694,8,-1000,-76
90796,12,-1004,-76
90897,4,-1004,-80
90999,4,-1008,-80
91100,4,-1000,-84
91201,-4,-1004,-80
91303,0,-976,-80
91404,0,-976,-72
91506,12,-996,-88
91607,4,-996,-72
91709,8,-924,-84
91810,-4,-992,-80
91910,8,-1104,-72
92011,0,-1052,-84
92112,4,-1032,-84
92214,4,-1012,-72
92315,0,-1012,-64
92417,4,-1020,-64
92518,0,-1012,-60
92619,12,-988,-72
92721,0,-1000,-76
92822,8,-1000,-72
92922,0,-992,-72
93023,0,-996,-72
93124,0,-1012,-100
93226,4,-1016,-72
93327,4,-1016,-68
93429,4,-1028,-72
93530,4,-984,-76
93631,8,-988,-72
93733,4,-1004,-76
93834,4,-1000,-76
93934,0,-1004,-76
94035,4,-996,-76
94136,8,-992,-84
94238,0,-1008,-76
94339,8,-1008,-76
94441,4,-988,-76
94542,4,-1000,-72
94643,0,-1000,-76
94745,4,-996,-72
94845,-4,-1000,-80
94947,-4,-1000,-64
95048,0,-1004,-68
95149,8,-1004,-68
95251,4,-1004,-72
95352,4,-992,-72
95454,0,-1000,-76
95555,8,-1008,-72
95656,8,-992,-76
95758,-4,-1012,-84
95858,0,-996,-60
95961,4,-1092,-64
96062,0,-1036,-60
96163,4,-1016,-80
96265,12,-1012,-84
96366,8,-1000,-76
96468,8,-1000,-80
96570,8,-1004,-76
96671,0,-1008,-84
96773,-4,-1004,-72
96874,0,-1008,-88
96976,0,-1020,-80
97077,4,-1016,-84
97178,4,-1004,-84
97280,4,-984,-80
97381,8,-1000,-88
97483,12,-1004,-92
97584,8,-1012,-84
97685,-8,-1004,-72
97787,-4,-1020,-80
97888,-4,-1040,-72
97989,8,-1028,-72
98091,4,-996,-72
98192,12,-992,-76
98294,4,-1008,-72
98395,8,-1008,-84
98497,8,-1008,-68
98599,0,-1008,-72
98700,4,-1024,-72
98802,4,-1000,-76
98903,4,-1016,-68
99004,8,-1016,-72
99105,4,-996,-76
99207,0,-992,-76
99308,4,-992,-76
99410,0,-1012,-80
99511,0,-1008,-76
99612,4,-996,-72
99714,4,-1016,-64
99814,0,-1012,-64
99916,4,-1008,-76
100017,4,-992,-68
100118,4,-1000,-76
100220,4,-1000,-84
100321,4,-1012,-76
100423,0,-1004,-84
100524,0,-1012,-72
100625,-4,-1012,-64
100725,4,-1004,-76
100825,4,-1008,-80
100927,4,-1000,-76
101028,8,-992,-80
101129,8,-1004,-76
101231,4,-1012,-72
101332,0,-1008,-76
101434,4,-1000,-84
101535,-4,-1016,-84
101636,8,-996,-80
101737,8,-992,-76
101838,8,-1000,-68
101939,8,-1000,-76
102041,4,-996,-76
102142,8,-1012,-76
102244,0,-1020,-76
102345,0,-1000,-76
102446,0,-1008,-80
102548,4,-996,-72
102649,8,-996,-80
102749,4,-1008,-88
102850,12,-1000,-68
102951,4,-996,-80
103053,4,-996,-80
103154,0,-1016,-72
103256,4,-1012,-72
103357,4,-1012,-76
103458,4,-1004,-64
103560,4,-1012,-76
103661,8,-1008,-76
103762,8,-1000,-80
103864,0,-992,-84
103965,0,-988,-72
103965,0,-988,-72
104066,4,-996,-76
104168,4,-1012,-80
104269,4,-1008,-80
104371,8,-1016,-80
104472,8,-1012,-76
104573,4,-1012,-72
104675,8,-1004,-72
104776,4,-1000,-80
104878,4,-1004,-84
104979,0,-1008,-84
105080,0,-996,-80
105182,4,-1000,-80
105283,4,-1016,-80
105385,12,-1000,-76
105486,4,-1000,-80
105587,4,-1012,-72
105689,0,-1016,-68
105790,4,-1008,-68
105892,4,-1000,-76
105993,0,-992,-68
106094,0,-1016,-76
106195,4,-1008,-72
106297,0,-1016,-72
106398,12,-1020,-68
106499,8,-1008,-72
106601,8,-1000,-72
106701,8,-1012,-76
106804,0,-1000,-76
106905,-4,-1008,-76
107006,0,-1008,-72
107108,4,-1016,-68
107209,4,-1012,-72
107311,0,-1004,-80
107412,4,-1004,-80
107513,8,-996,-76
107615,0,-1000,-76
107715,4,-1004,-52
107817,0,-1016,-72
107918,-4,-1004,-80
108019,4,-1004,-80
108121,8,-1004,-72
108222,12,-1008,-76
108324,4,-1008,-72
108425,4,-1004,-76
108526,8,-996,-84
108628,12,-1004,-72
108729,0,-1016,-72
108831,0,-1012,-76
108932,8,-1000,-72
109033,4,-1008,-84
109135,8,-1000,-76
109236,4,-1000,-72
109338,0,-996,-88
109439,0,-992,-80
109540,0,-1000,-84
109642,8,-996,-68
109781,4,-996,-80
109883,8,-1000,-80
109984,8,-1004,-72
110086,4,-1000,-76
110187,4,-1000,-76
110288,4,-1000,-84
110390,0,-992,-76
110491,4,-996,-80
110593,0,-1000,-80
110694,4,-1004,-68
110795,4,-1000,-84
110897,4,-1000,-80
110999,0,-1008,-72
111099,8,-1004,-88
111200,-4,-1012,-84
111302,0,-1008,-76
111403,12,-1000,-76
111505,0,-1004,-72
111606,0,-1004,-72
111708,4,-996,-80
111810,4,-1000,-76
111911,4,-1012,-80
112013,4,-1000,-72
112113,8,-1008,-72
112214,8,-1008,-76
112316,0,-1000,-76
112417,8,-1008,-72
112519,4,-1004,-72
112620,4,-1008,-80
112722,4,-1000,-80
112824,0,-1000,-80
112925,8,-1000,-64
113027,0,-1004,-80
113127,4,-1008,-72
113228,4,-1004,-80
113330,4,-1004,-80
113431,4,-1004,-80
113533,4,-1012,-76
113634,4,-1012,-76
113735,4,-1008,-76
113837,4,-996,-80
113938,4,-992,-76
114038,0,-1000,-72
114139,4,-1000,-80
114240,4,-1004,-76
114342,4,-1000,-84
114443,8,-1004,-80
114545,4,-1008,-76
114646,0,-1004,-80
114747,4,-988,-76
114849,8,-1044,-108
114950,4,-1024,-80
115050,4,-996,-76
115151,0,-1028,-76
115252,4,-1056,-64
115354,12,-1112,-92
115455,8,-972,-76
115557,16,-988,-92
115658,4,-996,-92
115759,8,-996,-84
115860,4,-1012,-84
115962,8,-1012,-76
116063,4,-1004,-88
116165,8,-1008,-68
116266,12,-1024,-68
116367,8,-1012,-76
116469,4,-996,-84
116469,4,-996,-84
116570,0,-988,-84
116570,0,-988,-84
116672,8,-1004,-76
116773,4,-1000,-80
116874,0,-1008,-80
116976,4,-1008,-84
117077,8,-1008,-76
117179,4,-1004,-68
117280,0,-1004,-68
